Video ID,Approx Duration (ms),Video Category,Video Description (Original),Channel ID,Tag 1,Video Title (Original),Privacy,Video State,Video Create Timestamp,Video Publish Timestamp
WQSZIUFA0R0,85000,Education,,UCUQkPM6zQzIs0B6HiSlXbwg,,TravelinTrav: True Nature,Public,Processed,2022-12-07T15:08:18+00:00,2022-12-07T15:10:27+00:00
u1lma5rj3CE,444000,Education,,UCUQkPM6zQzIs0B6HiSlXbwg,,Tree of Life | Ancestors | Righting Code,Public,Processed,2022-12-07T20:51:20+00:00,2022-12-07T21:00:43+00:00
SPZ0UFC8cLc,349000,Education,,UCUQkPM6zQzIs0B6HiSlXbwg,,"Ruidoso, NM Cedar Creek Picinic Area",Public,Processed,2022-12-08T21:20:36+00:00,2022-12-08T21:30:46+00:00
N-5nI5jN-_U,211000,Education,,UCUQkPM6zQzIs0B6HiSlXbwg,,New Orleans: Deep Suffering & Musical Bliss | Second Line,Public,Processed,2022-12-13T03:27:01+00:00,2022-12-13T03:33:03+00:00
X_xb5L4aRWk,320000,Education,,UCUQkPM6zQzIs0B6HiSlXbwg,,New Orleans and Toxic Positivity,Public,Processed,2022-12-14T11:44:15+00:00,2022-12-14T11:49:36+00:00
jLiFIlJ3ZlA,116000,Education,,UCUQkPM6zQzIs0B6HiSlXbwg,,Even When Your Body’s Broken,Public,Processed,2022-12-15T04:10:15+00:00,2022-12-15T04:14:57+00:00
Gp35QjbWc7o,47000,Education,,UCUQkPM6zQzIs0B6HiSlXbwg,,I Am the True King,Public,Processed,2022-12-15T04:10:45+00:00,2022-12-15T04:12:44+00:00
1zoibrGKVIQ,86000,Education,,UCUQkPM6zQzIs0B6HiSlXbwg,,Mile 428,Public,Processed,2022-12-15T17:19:51+00:00,2022-12-15T17:21:30+00:00
8KDEeLa8XV4,261000,Education,,UCUQkPM6zQzIs0B6HiSlXbwg,,Connecting with Viewers | Liberation through Unity,Public,Processed,2022-12-15T19:34:25+00:00,2022-12-15T19:39:39+00:00
ZRACpfjZzkw,151000,Education,,UCUQkPM6zQzIs0B6HiSlXbwg,,Sonic Tube Meditation,Public,Processed,2022-12-16T11:04:22+00:00,2022-12-16T11:17:59+00:00
cjjyamH2s5g,31000,Education,,UCUQkPM6zQzIs0B6HiSlXbwg,,Audience,Public,Processed,2022-12-16T11:36:07+00:00,2022-12-16T11:42:08+00:00
B-VEULWDbqM,552000,Education,,UCUQkPM6zQzIs0B6HiSlXbwg,,Freedom From White Guilt,Public,Processed,2022-12-16T13:33:43+00:00,2022-12-16T13:44:51+00:00
zqscQETa7aw,197000,Education,,UCUQkPM6zQzIs0B6HiSlXbwg,,Homolovi State Park,Public,Processed,2022-12-17T00:24:53+00:00,2022-12-17T02:10:26+00:00
V2fGuYKwygc,310000,Education,"Here is a question that was asked  of me recently: “Do you believe in Jesus?”

It was beyond my capacity to explain to this young man the obtuse nature of that question. And all my attempts to describe the depths that I have discovered in Christ fell on deaf ears.

The question is a coded pledge of allegiance to the status quo. The demand for a positive response to that question is less than love. It is the same inquisition that the Protestants say they despise in catholic history. It is the lynching of the women we called witches. It is the crushing of the indigenous people and the erasing of their languages and cultures. It is the importation of human beings to pick our cotton, the building of a nation on the backs of enslaved humanity.

This is common knowledge now: the enslavement never ended. 

Now what will we do about it?",UCUQkPM6zQzIs0B6HiSlXbwg,,Do You Believe In Jesus?,Public,Processed,2022-12-17T15:04:43+00:00,2022-12-17T15:09:13+00:00
TMqJTN4f9o0,28000,Education,,UCUQkPM6zQzIs0B6HiSlXbwg,,Learn to Rest,Public,Processed,2022-12-19T00:38:00+00:00,2022-12-19T00:38:23+00:00
jLnqAqjyCJ0,15000,Education,,UCUQkPM6zQzIs0B6HiSlXbwg,,Mistakes,Public,Processed,2022-12-19T09:52:38+00:00,2022-12-19T09:52:53+00:00
0w-aLj8KNcQ,72000,Education,,UCUQkPM6zQzIs0B6HiSlXbwg,,Gratitude,Public,Processed,2022-12-19T09:58:59+00:00,2022-12-19T09:59:54+00:00
VBvU7K8vQWo,275000,Education,"When I was twenty-seven years old I became a police officer. After one year, what I discovered was this: I could not be the hand of a justice system that is so often unjust…",UCUQkPM6zQzIs0B6HiSlXbwg,,Unjust Justice Systems,Public,Processed,2022-12-19T13:09:07+00:00,2022-12-19T13:11:59+00:00
_i0YmbfCK0A,435000,Education,"We are all trying to survive in this man-made jungle of commercial materialism. Humans crafted clothing, shelter, and finally the assembly line to increase our comfort. The resulting death-machine demands nothing less than our very souls. 

Returning to Spirit time and time again, we finally understand this: God wants to deliver us from our sick and dying culture. 

Participation in sick culture only leads to continued sickness.
What the doctors are trained to label as pathology in an individual, is actually the increasing symptoms of our ailing species. Big Pharma has no interest in a cure. We are now only suppressing the symptoms of our shared neurosis.

When we resist with hate and anger we only give strength to that which would crush us. We must create alternate culture. Love-Centered Community in all forms is our last form of resistance.",UCUQkPM6zQzIs0B6HiSlXbwg,,Compassion For Hitler,Public,Processed,2022-12-19T13:52:11+00:00,2022-12-19T13:57:12+00:00
SQmWcUpRx6c,349000,Education,"Transcending Abuse:

I wrote protest songs for a while.

This song is nearly 20 years old. 

It was born from a painful breakup with a church family and a first hand disillusionment of our justice system.

Jesus showed us how to release the personal. This is what it means to become the Christ: Christ transcends the personal (non-attachment = non-personal = Forgiveness) Jesus was not attached to his body, or his name, or his emotions or his thoughts. This is the freedom that he came to share with us. This is what it means to be the One. You are also the One, when you are ready to be.

When forgiveness seems impossible, it is because we are attached to ourselves. We are taking things personally. Egos never forgive because true forgiveness is death of the ego.

Jesus knew that his crucifixion was not personal. He was living among the unconscious (fearful). In becoming the Christ (the One who does not take things personally, the One who forgives) he invited us to make that journey also.

Many of us had abusive parents. And the church often behaves much like abusive parents (especially for those of us who learned to play the victim as a child). As victims, we unconsciously ask for abuse. We must educate ourselves to escape these sick cycles.

I encountered a church that was barely capable to help me, so they had to crucify me. I forgive them, they had no idea what they were doing, and neither did I. 

the current iterations of our churches, families, and justice system gives us great opportunity to forgive.

we must not shut our mouths in shame about these abuses. No. In fact, these are exactly the things that we need to learn to talk about, however difficult a journey that may become. As we gain enough courage to address these issues, we are actively freeing ourselves. 

Families, churches, and governments are all deeply affected by these unaddressed neuroses. Some of us who are attached to false ideas about church, family, and government, may not want to hear about these abuses. That is understandable, but we must persist, for the liberation of us all. We must learn to speak with confidence and precision about these things.

When we learn to talk about the abuse, with forgiveness in our hearts, a light is shined on it. We become honest with ourselves and the ones we love. We can recover.

As my parents passed their trauma down to me, I have also passed down that trauma to my children, and my students, and everyone I have ever been close to. It is unfortunate, but necessary to work with.

It is important that we come to understand ourselves in this way, as part of an unfolding depth of consciousness that we call Love. When we see from this cosmic (Christ) perspective we are no longer obligated to take anything personally.

God help us",UCUQkPM6zQzIs0B6HiSlXbwg,,Transcending Abuse,Public,Processed,2022-12-19T20:02:02+00:00,2022-12-19T20:04:35+00:00
a0xhT5TGn48,381000,Education,,UCUQkPM6zQzIs0B6HiSlXbwg,,Music Lesson: Identification With Form,Public,Processed,2022-12-19T22:09:42+00:00,2022-12-19T22:11:59+00:00
Lj2MZR78DaQ,170000,Education,"Letting go of what we once knew takes a faith beyond superstition. It takes a hope that fills us with a hunger, that may never be satisfied.",UCUQkPM6zQzIs0B6HiSlXbwg,,Letting Go,Public,Processed,2022-12-19T22:54:53+00:00,2022-12-19T22:56:11+00:00
B-Fok7wQMyM,444000,Education,,UCUQkPM6zQzIs0B6HiSlXbwg,,Liberation Through Communal Artistic Expression,Public,Processed,2022-12-20T11:21:16+00:00,2022-12-20T11:24:19+00:00
czDSCwMUfWc,41000,Music,,UCUQkPM6zQzIs0B6HiSlXbwg,,All The Things You Are,Public,Processed,2022-12-20T21:22:20+00:00,2022-12-20T21:22:58+00:00
SYQpEx-iups,38000,Music,"These chord changes to Stella By Starlight have continued to speak to me for years.

I had the great privilege of being part of a Jazz community at UCO back in the 90s.

Thank God for all those teachers who saw potential in me and invited me in to learn and grow through the devoted study of music.

May we all find our communities where we can become the teachers and students that our world so deeply needs.",UCUQkPM6zQzIs0B6HiSlXbwg,,Stella By Starlight,Public,Processed,2022-12-21T12:40:57+00:00,2022-12-21T12:41:30+00:00
OdMy-BJkf-8,100000,Music,,UCUQkPM6zQzIs0B6HiSlXbwg,,Percussive Fingerpicking Technique,Public,Processed,2022-12-21T13:13:41+00:00,2022-12-21T13:14:40+00:00
fKixpSCZDJw,117000,Music,,UCUQkPM6zQzIs0B6HiSlXbwg,,Summertime | Gershwin,Public,Processed,2022-12-21T13:51:06+00:00,2022-12-21T13:52:02+00:00
g5XAhOaP4X4,736000,Music,,UCUQkPM6zQzIs0B6HiSlXbwg,,Roman Nose State Park,Public,Processed,2022-12-24T01:01:00+00:00,2022-12-24T19:02:50+00:00
C7J6NJrzOjU,169000,Education,,UCUQkPM6zQzIs0B6HiSlXbwg,,She Caught the Katy / Bridge / Donald Duck Dunn,Public,Processed,2022-12-24T18:36:34+00:00,2022-12-24T18:37:51+00:00
5-qKK76KQnA,95000,Education,,UCUQkPM6zQzIs0B6HiSlXbwg,,Maj7#11,Public,Processed,2022-12-24T18:49:04+00:00,2022-12-24T18:49:47+00:00
G8cb7C2LcWc,32000,Education,,UCUQkPM6zQzIs0B6HiSlXbwg,,I Am Never Upset For the Reason I Think,Public,Processed,2022-12-24T19:32:08+00:00,2022-12-24T19:32:29+00:00
W2FdK13W31c,366000,Education,,UCUQkPM6zQzIs0B6HiSlXbwg,,Prayerful Musical Practice,Public,Processed,2022-12-25T00:02:01+00:00,2022-12-25T00:04:26+00:00
IHyUU02iZPk,75000,Education,,UCUQkPM6zQzIs0B6HiSlXbwg,,"Sing the Blues, Transcend the Blues",Public,Processed,2022-12-25T14:47:41+00:00,2022-12-25T14:48:22+00:00
PNndOo8zp-o,36000,Education,,UCUQkPM6zQzIs0B6HiSlXbwg,,Sacred Intergenerational Exchange,Public,Processed,2022-12-26T14:03:26+00:00,2022-12-26T14:03:50+00:00
bOgvSH6OljY,309000,Education,"This darkness that you are going through… we’re gonna see through.

My audience are those who have past their shelf life. 

My audience are the ones who are turning toward their most valuable inner experience. 

You are that seed which has gone into the ground and died. 

Only you can hear these words. 

I welcome your prayers.

This work is my prayer for you.

It is only you I can reach. 

These are the creations of a man who has witnessed his own death.

It is all very natural.

If I can speak, I will speak of the depths.",UCUQkPM6zQzIs0B6HiSlXbwg,,Singing Bowls and Guitar,Public,Processed,2022-12-27T23:08:54+00:00,2022-12-27T23:11:20+00:00
wpRNWRcGfqQ,102000,Education,We have all been in this cave before. There is only one of us.,UCUQkPM6zQzIs0B6HiSlXbwg,,You Know the Way into the Light,Public,Processed,2022-12-27T23:28:31+00:00,2022-12-27T23:29:15+00:00
hngWazUmEyc,542000,Education,,UCUQkPM6zQzIs0B6HiSlXbwg,,Deep Calls to deep,Public,Processed,2022-12-28T03:07:09+00:00,2022-12-28T03:10:59+00:00
DkbNanAkvgE,420000,Education,,UCUQkPM6zQzIs0B6HiSlXbwg,,Mental Health Conversation: Sacred Intergenerational Exchange:,Public,Processed,2022-12-28T15:59:44+00:00,2022-12-28T16:02:56+00:00
lz2xqkl5Vt0,295000,Education,,UCUQkPM6zQzIs0B6HiSlXbwg,,Fight for Your Groove,Public,Processed,2022-12-28T20:19:34+00:00,2022-12-28T20:22:42+00:00
dcIJKlR4mWs,34000,Education,,UCUQkPM6zQzIs0B6HiSlXbwg,,Pursue Depth,Public,Processed,2022-12-29T13:38:18+00:00,2022-12-29T13:38:42+00:00
fkyNO_T-vQ8,114000,Education,,UCUQkPM6zQzIs0B6HiSlXbwg,,Making Promises,Public,Processed,2022-12-29T14:08:20+00:00,2022-12-29T14:08:56+00:00
g1eW0cRUdz0,74000,Education,,UCUQkPM6zQzIs0B6HiSlXbwg,,Fight for your Groove,Public,Processed,2022-12-29T14:27:08+00:00,2022-12-29T14:27:45+00:00
3kHW6TZDzH8,153000,Education,,UCUQkPM6zQzIs0B6HiSlXbwg,,Superstitious,Public,Processed,2022-12-29T14:52:50+00:00,2022-12-29T14:54:21+00:00
3J02b5tK9Z0,14000,Education,,UCUQkPM6zQzIs0B6HiSlXbwg,,Einstein,Public,Processed,2022-12-29T15:04:48+00:00,2022-12-29T15:05:11+00:00
NF18sEjR8tA,174000,Education,,UCUQkPM6zQzIs0B6HiSlXbwg,,Megan Macedo: Artist Entrepreneur,Public,Processed,2022-12-29T16:01:30+00:00,2022-12-29T16:02:15+00:00
19hy8sWZOlo,287000,Education,,UCUQkPM6zQzIs0B6HiSlXbwg,,Transgender Biologist Walks Into a Bar,Public,Processed,2022-12-29T21:29:57+00:00,2022-12-29T21:32:28+00:00
pxG01p3srmo,149000,Education,,UCUQkPM6zQzIs0B6HiSlXbwg,,Jesus Did Not Write a Book,Public,Processed,2022-12-30T15:03:38+00:00,2022-12-30T15:04:24+00:00
kfreqHqVmRI,345000,Education,,UCUQkPM6zQzIs0B6HiSlXbwg,,"Luke, Yoda, and Vader Ceremony",Public,Processed,2023-01-01T17:56:38+00:00,2023-01-01T18:00:51+00:00
c7amfCnq7fU,25000,Education,"Lt Dan had a showdown with God during a terrible storm. 

This showdown required Lt Dan to transcend his own loss. 

Lt Dan wished he had died in battle. He was angry with Forrest for saving his life.

Lt Dan worked out his own salvation. It did not require the approval of any external authority.

True authority comes from within.",UCUQkPM6zQzIs0B6HiSlXbwg,,Lt Dan: Genesis 32:28,Public,Processed,2023-01-01T19:23:50+00:00,2023-01-01T19:24:15+00:00
mJuJXWUfeD0,60000,Education,,UCUQkPM6zQzIs0B6HiSlXbwg,,Chromatic scale,Public,Processed,2023-01-02T14:30:39+00:00,2023-01-02T14:31:17+00:00
waqx4Lprg8o,652000,Education,,UCUQkPM6zQzIs0B6HiSlXbwg,Real bongo man,New Orleans: French Quarter Buskers,Public,Processed,2023-01-06T00:58:34+00:00,2023-01-06T01:08:35+00:00
jZ8Ru8sO3JU,333000,Education,,UCUQkPM6zQzIs0B6HiSlXbwg,,Doc Watson: Wisdom In Roots Music,Public,Processed,2023-01-07T02:24:29+00:00,2023-01-07T02:29:29+00:00
9blDS938bKI,405000,Education,,UCUQkPM6zQzIs0B6HiSlXbwg,,New Orleans: Adi Da & Daniel Schmachtenberger — Evolving Worldviews,Public,Processed,2023-01-07T06:32:42+00:00,2023-01-07T06:38:17+00:00
CLNKZtF3QfA,373000,Education,,UCUQkPM6zQzIs0B6HiSlXbwg,,Knowledge Births Compassionate Understanding,Public,Processed,2023-01-07T07:36:12+00:00,2023-01-07T07:41:19+00:00
YaJ_9txyRk4,448000,Education,,UCUQkPM6zQzIs0B6HiSlXbwg,,Magical Thinking / Trans-Rational Blues,Public,Processed,2023-01-07T21:41:06+00:00,2023-01-07T21:46:14+00:00
9O9J_f7QSY8,184000,Education,,UCUQkPM6zQzIs0B6HiSlXbwg,,We Are Not A Glum Lot / Ours Is Not A Caravan Of Despair,Public,Processed,2023-01-08T13:08:48+00:00,2023-01-08T13:12:14+00:00
tYCJZKrWGJE,350000,Education,,UCUQkPM6zQzIs0B6HiSlXbwg,,"Ocean of G-d , Neutral Ground Coffee House, Richard Andrew Schwartz",Public,Processed,2023-01-10T14:21:04+00:00,2023-01-10T14:26:31+00:00
BH586DSj5SQ,132000,Education,,UCUQkPM6zQzIs0B6HiSlXbwg,,New Orleans: Audubon Park,Public,Processed,2023-01-12T00:24:35+00:00,2023-01-12T00:27:03+00:00
b25moWIiu9Q,61000,Education,,UCUQkPM6zQzIs0B6HiSlXbwg,,A Little Wild Space,Public,Processed,2023-01-12T00:30:51+00:00,2023-01-12T00:31:51+00:00
Xfoca0cH2bQ,56000,Education,,UCUQkPM6zQzIs0B6HiSlXbwg,,When the River Rise,Public,Processed,2023-01-13T14:18:07+00:00,2023-01-13T14:18:29+00:00
69JjQq6qeww,246000,Education,,UCUQkPM6zQzIs0B6HiSlXbwg,,Overcoming Codependency: Unconditional Love And The Expression of Boundaries,Public,Processed,2023-01-13T16:37:34+00:00,2023-01-13T16:42:23+00:00
uCaMn9NrbFU,419000,Education,,UCUQkPM6zQzIs0B6HiSlXbwg,,Mindful Movement & Without Jefferson Parish,Public,Processed,2023-01-14T03:56:59+00:00,2023-01-14T04:06:45+00:00
tlpF9s5E1pQ,242000,Education,,UCUQkPM6zQzIs0B6HiSlXbwg,,Eye of the Hurricane,Public,Processed,2023-01-14T08:56:18+00:00,2023-01-14T09:00:03+00:00
WUTJi4d9gLk,297000,Education,,UCUQkPM6zQzIs0B6HiSlXbwg,,St Charles Streetcar Line & If You Are the Son of G-d,Public,Processed,2023-01-15T02:49:13+00:00,2023-01-15T02:54:00+00:00
OWbtoRy5kqc,342000,Education,,UCUQkPM6zQzIs0B6HiSlXbwg,,Wilcox Weekenders,Public,Processed,2023-01-15T14:06:34+00:00,2023-01-15T14:11:59+00:00
4TSAocrDOng,159000,Education,,UCUQkPM6zQzIs0B6HiSlXbwg,,Cautionary Tales: Proper self-telling,Public,Processed,2023-01-15T15:12:55+00:00,2023-01-15T15:20:30+00:00
x1JZ91X8iLk,137000,Education,,UCUQkPM6zQzIs0B6HiSlXbwg,,Parks and Well-Being,Public,Processed,2023-01-17T10:21:42+00:00,2023-01-17T10:24:29+00:00
X52XnuXYw0U,727000,Education,,UCUQkPM6zQzIs0B6HiSlXbwg,,Macro Victim | Micro Victim,Public,Processed,2023-01-18T02:44:17+00:00,2023-01-18T03:00:11+00:00
4vBbs0wX5co,935000,Education,,UCUQkPM6zQzIs0B6HiSlXbwg,,What is required of me? Trans-Rational Blues,Public,Processed,2023-01-19T05:26:05+00:00,2023-01-19T05:38:49+00:00
S8oCS5PfYQ4,926000,Education,,UCUQkPM6zQzIs0B6HiSlXbwg,,Developing and Integrating New Technique | Cautionary Tales & Confessions | Deep Self Compassion,Public,Processed,2023-01-20T00:03:49+00:00,2023-01-20T00:16:33+00:00
7nJWFDn1K1w,268000,Music,,UCUQkPM6zQzIs0B6HiSlXbwg,,Old Landmark Bass Line,Public,Processed,2023-01-20T19:36:02+00:00,2023-01-20T19:39:27+00:00
TMOSrh_05w8,101000,Music,,UCUQkPM6zQzIs0B6HiSlXbwg,,"Oxygen Revolution | Dr Paul Harch | Doc, I want My Brain Back",Public,Processed,2023-01-20T20:55:55+00:00,2023-01-20T20:56:53+00:00
PpOFGi_GOgs,144000,Music,,UCUQkPM6zQzIs0B6HiSlXbwg,,Jazz Limbo: Duke Ellington & Coleman Hawkins,Public,Processed,2023-01-21T03:55:57+00:00,2023-01-21T03:57:55+00:00
WvkJ_FsX7k8,743000,Music,,UCUQkPM6zQzIs0B6HiSlXbwg,,NOMA: New Orleans Museum of Art,Public,Processed,2023-01-22T02:32:27+00:00,2023-01-22T02:42:38+00:00
hiGMYU2cSLQ,388000,Music,,UCUQkPM6zQzIs0B6HiSlXbwg,,Our Life’s Work,Public,Processed,2023-01-24T18:33:15+00:00,2023-01-24T18:38:21+00:00
nwPuZWQhTsI,170000,Music,,UCUQkPM6zQzIs0B6HiSlXbwg,,Audubon Park: Kenny Andrews Art,Public,Processed,2023-01-25T06:00:41+00:00,2023-01-25T06:03:27+00:00
IZhxflMnFWo,352000,Music,,UCUQkPM6zQzIs0B6HiSlXbwg,,A Letter to a Son,Public,Processed,2023-01-25T06:24:00+00:00,2023-01-25T06:29:36+00:00
0MZsJEV2SiU,190000,Music,,UCUQkPM6zQzIs0B6HiSlXbwg,,Blackwater Draw Boys,Public,Processed,2023-01-25T07:04:28+00:00,2023-01-25T07:07:01+00:00
ipA0xDFUreQ,80000,Music,,UCUQkPM6zQzIs0B6HiSlXbwg,,Winter’s Icy Grace (One More Knife-Cut Notch),Public,Processed,2023-01-25T08:28:06+00:00,2023-01-25T08:29:46+00:00
mu2S7aPoIXk,443000,Music,,UCUQkPM6zQzIs0B6HiSlXbwg,,Neutral Ground Coffee House | Short Set: 3 blues,Public,Processed,2023-01-25T09:17:16+00:00,2023-01-25T09:23:12+00:00
8u6wuuDgYWE,314000,Music,"All areas of my work keep returning to the same solution.

Search for 12
Be in a Band

A band represents to me our lost tribal nature. By “tribal nature” I am referring to the communities from which humanity evolved. I am referring to the mind that was not yet enslaved to the separate-self.

There was once an organismic consciousness in our communal connection to being. We lost that sense of organism when we civilized ourselves, believing ourselves to be separate from nature (centralized government means surrender of Self-governance).

I am not suggesting that we can regress to a former state of evolution. But I am suggesting that we may be able to integrate a wisdom from our deep past.

I can see this organismal wisdom as I review the spark of life that I experienced as I learned music in communities. In bands, we are aligning ourselves with harmonic and rhythmic patterns, syncing our frequencies.

Humanity needs more of this practice now.",UCUQkPM6zQzIs0B6HiSlXbwg,,Evolving Shamanic Practice,Public,Processed,2023-01-26T13:25:14+00:00,2023-01-26T13:29:30+00:00
